storm_id,storm_name,observation_time,status,record_identifier,latitude,longitude,maximum_sustained_wind_knots,minimum_central_pressure_mb
AL172022,Nicole,2022-11-09 12:00:00,TS,,26.5,-76.2,55,985
AL172022,Nicole,2022-11-09 17:00:00,TS,L,26.5,-77.1,60,985
AL172022,Nicole,2022-11-09 18:00:00,TS,,26.5,-77.3,60,985
AL172022,Nicole,2022-11-09 23:00:00,HU,L,26.6,-78.2,65,980
AL172022,Nicole,2022-11-10 00:00:00,HU,,26.7,-78.4,65,980
AL172022,Nicole,2022-11-10 06:00:00,HU,,27.3,-79.8,65,980
AL172022,Nicole,2022-11-10 07:45:00,HU,L,27.6,-80.3,65,980
AL172022,Nicole,2022-11-10 12:00:00,TS,,28.0,-81.6,55,984
AL172022,Nicole,2022-11-10 18:00:00,TS,,29.0,-82.8,40,989
AL172022,Nicole,2022-11-10 19:00:00,TS,L,29.2,-83.0,40,989
AL172022,Nicole,2022-11-11 00:00:00,TS,L,30.1,-84.0,35,992
AL172022,Nicole,2022-11-11 06:00:00,TD,,31.2,-84.6,30,996
AL172022,Nicole,2022-11-11 12:00:00,TD,,33.2,-84.6,25,999
AL012023,Unnamed,2023-01-16 12:00:00,SS,,37.1,-66.1,50,982
AL012023,Unnamed,2023-01-16 18:00:00,SS,,37.6,-63.6,55,980
AL012023,Unnamed,2023-01-17 00:00:00,SS,,39.8,-61.6,60,976
AL012023,Unnamed,2023-01-17 06:00:00,SS,,42.4,-60.6,55,977
AL012023,Unnamed,2023-01-17 12:00:00,SS,,45.5,-60.0,45,981
AL012023,Unnamed,2023-01-17 12:45:00,SS,L,45.9,-60.0,45,983
AL022023,Arlene,2023-06-01 12:00:00,TD,,27.7,-86.2,30,1007
AL022023,Arlene,2023-06-01 18:00:00,TD,,28.0,-86.5,30,1007
AL022023,Arlene,2023-06-02 00:00:00,TD,,27.7,-86.5,30,1006
AL022023,Arlene,2023-06-02 06:00:00,TS,,27.3,-86.4,35,1004
AL022023,Arlene,2023-06-02 12:00:00,TS,,27.0,-86.3,35,1002
AL022023,Arlene,2023-06-02 18:00:00,TS,,26.7,-86.0,35,1000
AL022023,Arlene,2023-06-03 00:00:00,TS,,25.9,-85.7,35,998
AL022023,Arlene,2023-06-03 06:00:00,TD,,25.0,-85.6,30,999
AL032023,Bret,2023-06-19 06:00:00,TD,,10.7,-37.3,30,1009
AL032023,Bret,2023-06-19 12:00:00,TD,,10.9,-39.1,30,1009
AL032023,Bret,2023-06-19 18:00:00,TS,,11.1,-40.9,35,1008
AL032023,Bret,2023-06-20 00:00:00,TS,,11.3,-42.7,35,1008
AL032023,Bret,2023-06-20 06:00:00,TS,,11.5,-44.5,35,1008
AL032023,Bret,2023-06-20 12:00:00,TS,,11.7,-46.3,35,1008
AL032023,Bret,2023-06-20 18:00:00,TS,,12.0,-48.0,40,1006
AL032023,Bret,2023-06-21 00:00:00,TS,,12.4,-49.4,45,1004
AL032023,Bret,2023-06-21 06:00:00,TS,,12.7,-50.7,50,1001
AL032023,Bret,2023-06-21 12:00:00,TS,,13.0,-52.0,50,1001
AL032023,Bret,2023-06-21 18:00:00,TS,,13.3,-53.3,55,1000
AL032023,Bret,2023-06-22 00:00:00,TS,,13.4,-54.6,55,999
AL042023,Cindy,2023-06-22 00:00:00,TD,,10.4,-39.9,30,1008
AL032023,Bret,2023-06-22 06:00:00,TS,,13.5,-55.9,60,996
AL042023,Cindy,2023-06-22 06:00:00,TD,,10.7,-41.1,30,1008
AL032023,Bret,2023-06-22 12:00:00,TS,,13.5,-57.3,60,998
AL042023,Cindy,2023-06-22 12:00:00,TD,,11.0,-42.3,30,1008
AL032023,Bret,2023-06-22 18:00:00,TS,,13.4,-58.8,55,1000
AL042023,Cindy,2023-06-22 18:00:00,TD,,11.3,-43.5,30,1008
AL032023,Bret,2023-06-23 00:00:00,TS,,13.3,-60.3,55,1001
AL042023,Cindy,2023-06-23 00:00:00,TS,,11.5,-44.8,35,1007
AL032023,Bret,2023-06-23 03:15:00,TS,L,13.3,-61.2,55,1001
AL032023,Bret,2023-06-23 06:00:00,TS,,13.3,-62.0,50,1001
AL042023,Cindy,2023-06-23 06:00:00,TS,,11.8,-46.1,40,1006
AL032023,Bret,2023-06-23 12:00:00,TS,,13.2,-63.8,50,1002
AL042023,Cindy,2023-06-23 12:00:00,TS,,12.2,-47.5,45,1005
AL032023,Bret,2023-06-23 18:00:00,TS,,13.1,-65.6,45,1003
AL042023,Cindy,2023-06-23 18:00:00,TS,,12.8,-48.8,45,1005
AL032023,Bret,2023-06-24 00:00:00,TS,,13.0,-67.4,45,1004
AL042023,Cindy,2023-06-24 00:00:00,TS,,13.6,-50.0,45,1005
AL032023,Bret,2023-06-24 06:00:00,TS,,13.0,-69.2,40,1005
AL042023,Cindy,2023-06-24 06:00:00,TS,,14.6,-51.2,50,1004
AL032023,Bret,2023-06-24 12:00:00,TS,,13.0,-70.9,40,1007
AL042023,Cindy,2023-06-24 12:00:00,TS,,15.7,-52.5,50,1004
AL042023,Cindy,2023-06-24 18:00:00,TS,,16.8,-53.9,50,1005
AL042023,Cindy,2023-06-25 00:00:00,TS,,18.2,-55.2,45,1006
AL042023,Cindy,2023-06-25 06:00:00,TS,,19.4,-56.4,45,1007
AL042023,Cindy,2023-06-25 12:00:00,TS,,20.5,-57.6,40,1009
AL042023,Cindy,2023-06-25 18:00:00,TS,,21.6,-58.8,40,1010
AL042023,Cindy,2023-06-26 00:00:00,TS,,22.5,-59.9,35,1011
AL052023,Don,2023-07-14 00:00:00,SS,,32.5,-46.7,45,1002
AL052023,Don,2023-07-14 06:00:00,SS,,32.9,-46.8,45,1002
AL052023,Don,2023-07-14 12:00:00,SS,,33.4,-47.0,40,1004
AL052023,Don,2023-07-14 18:00:00,SS,,33.8,-47.2,40,1004
AL052023,Don,2023-07-15 00:00:00,SS,,34.3,-47.2,40,1004
AL052023,Don,2023-07-15 06:00:00,SS,,35.3,-47.7,40,1005
AL052023,Don,2023-07-15 12:00:00,SS,,36.2,-48.4,40,1006
AL052023,Don,2023-07-15 18:00:00,SS,,37.1,-48.7,35,1007
AL052023,Don,2023-07-16 00:00:00,SS,,37.8,-48.8,35,1007
AL052023,Don,2023-07-16 06:00:00,SS,,38.4,-48.7,35,1007
AL052023,Don,2023-07-16 12:00:00,SD,,38.9,-48.5,30,1009
AL052023,Don,2023-07-16 18:00:00,SD,,39.4,-47.5,30,1010
AL052023,Don,2023-07-17 00:00:00,SD,,39.5,-46.4,30,1010
AL052023,Don,2023-07-17 06:00:00,TD,,39.3,-45.0,30,1010
AL052023,Don,2023-07-17 12:00:00,TD,,38.9,-43.6,30,1010
AL052023,Don,2023-07-17 18:00:00,TD,,38.4,-42.2,30,1010
AL052023,Don,2023-07-18 00:00:00,TS,,37.8,-40.9,35,1008
AL052023,Don,2023-07-18 06:00:00,TS,,36.8,-39.9,35,1008
AL052023,Don,2023-07-18 12:00:00,TS,,36.0,-39.4,35,1008
AL052023,Don,2023-07-18 18:00:00,TS,,35.3,-39.2,35,1008
AL052023,Don,2023-07-19 00:00:00,TS,,34.6,-39.1,35,1008
AL052023,Don,2023-07-19 06:00:00,TS,,34.2,-39.1,35,1008
AL052023,Don,2023-07-19 12:00:00,TS,,33.9,-39.3,35,1008
AL052023,Don,2023-07-19 18:00:00,TS,,33.8,-39.9,40,1005
AL052023,Don,2023-07-20 00:00:00,TS,,33.8,-40.6,45,1001
AL052023,Don,2023-07-20 06:00:00,TS,,34.0,-41.3,45,1001
AL052023,Don,2023-07-20 12:00:00,TS,,34.3,-42.2,40,1004
AL052023,Don,2023-07-20 18:00:00,TS,,34.5,-43.3,40,1004
AL052023,Don,2023-07-21 00:00:00,TS,,34.6,-44.2,40,1004
AL052023,Don,2023-07-21 06:00:00,TS,,35.0,-45.1,40,1004
AL052023,Don,2023-07-21 12:00:00,TS,,35.4,-46.0,45,1001
AL052023,Don,2023-07-21 18:00:00,TS,,36.2,-47.0,45,1001
AL052023,Don,2023-07-22 00:00:00,TS,,36.9,-48.2,45,1001
AL052023,Don,2023-07-22 06:00:00,TS,,37.7,-49.3,45,1001
AL052023,Don,2023-07-22 12:00:00,TS,,38.5,-49.9,55,995
AL052023,Don,2023-07-22 18:00:00,HU,,39.5,-50.1,65,986
AL052023,Don,2023-07-23 00:00:00,HU,,40.7,-49.9,65,986
AL052023,Don,2023-07-23 06:00:00,TS,,42.0,-49.4,60,989
AL052023,Don,2023-07-23 12:00:00,TS,,43.3,-48.5,55,992
AL052023,Don,2023-07-23 18:00:00,TS,,44.7,-47.3,50,996
AL052023,Don,2023-07-24 00:00:00,TS,,45.9,-45.7,45,1002
AL062023,Gert,2023-08-19 06:00:00,TD,,15.4,-47.8,30,1007
AL062023,Gert,2023-08-19 12:00:00,TD,,16.1,-48.8,30,1006
AL062023,Gert,2023-08-19 18:00:00,TD,,16.6,-49.9,30,1006
AL062023,Gert,2023-08-20 00:00:00,TD,,16.9,-51.1,30,1006
AL072023,Emily,2023-08-20 00:00:00,TS,,18.0,-36.7,35,1004
AL062023,Gert,2023-08-20 06:00:00,TD,,16.8,-52.3,30,1006
AL072023,Emily,2023-08-20 06:00:00,TS,,18.8,-37.5,40,1001
AL082023,Franklin,2023-08-20 06:00:00,TD,,13.5,-63.7,30,1004
AL062023,Gert,2023-08-20 12:00:00,TS,,16.7,-53.3,35,1005
AL072023,Emily,2023-08-20 12:00:00,TS,,19.4,-38.3,45,998
AL082023,Franklin,2023-08-20 12:00:00,TS,,14.0,-65.2,35,1002
AL062023,Gert,2023-08-20 18:00:00,TS,,16.6,-54.2,35,1005
AL072023,Emily,2023-08-20 18:00:00,TS,,20.0,-39.0,45,998
AL082023,Franklin,2023-08-20 18:00:00,TS,,14.5,-66.6,40,1001
AL062023,Gert,2023-08-21 00:00:00,TS,,16.6,-55.1,35,1005
AL072023,Emily,2023-08-21 00:00:00,TS,,20.3,-39.8,40,1000
AL082023,Franklin,2023-08-21 00:00:00,TS,,14.8,-67.9,45,999
AL062023,Gert,2023-08-21 06:00:00,TS,,16.6,-55.9,35,1005
AL082023,Franklin,2023-08-21 06:00:00,TS,,14.8,-68.8,45,999
AL062023,Gert,2023-08-21 12:00:00,TD,,16.7,-56.6,30,1006
AL082023,Franklin,2023-08-21 12:00:00,TS,,14.6,-69.5,45,999
AL062023,Gert,2023-08-21 18:00:00,TD,,16.9,-57.2,25,1006
AL082023,Franklin,2023-08-21 18:00:00,TS,,14.1,-70.0,45,1002
AL092023,Harold,2023-08-21 18:00:00,TD,,25.0,-90.8,30,1008
AL062023,Gert,2023-08-22 00:00:00,TD,,17.0,-57.9,25,1006
AL082023,Franklin,2023-08-22 00:00:00,TS,,14.0,-70.4,45,1002
AL092023,Harold,2023-08-22 00:00:00,TD,,25.4,-92.4,30,1008
AL062023,Gert,2023-08-22 06:00:00,TD,,17.1,-58.7,25,1007
AL082023,Franklin,2023-08-22 06:00:00,TS,,14.1,-70.9,40,1002
AL092023,Harold,2023-08-22 06:00:00,TS,,25.8,-94.3,40,1003
AL082023,Franklin,2023-08-22 12:00:00,TS,,14.8,-71.1,40,1003
AL092023,Harold,2023-08-22 12:00:00,TS,,26.8,-96.4,50,996
AL092023,Harold,2023-08-22 15:00:00,TS,L,27.1,-97.4,50,995
AL082023,Franklin,2023-08-22 18:00:00,TS,,15.6,-71.3,35,1003
AL092023,Harold,2023-08-22 18:00:00,TS,,27.3,-98.3,40,997
AL082023,Franklin,2023-08-23 00:00:00,TS,,16.5,-71.4,35,1003
AL092023,Harold,2023-08-23 00:00:00,TD,,27.7,-100.1,30,1002
AL082023,Franklin,2023-08-23 06:00:00,TS,,17.3,-71.4,40,1003
AL092023,Harold,2023-08-23 06:00:00,TD,,28.5,-101.7,25,1007
AL082023,Franklin,2023-08-23 10:00:00,TS,L,17.9,-71.2,40,1003
AL082023,Franklin,2023-08-23 12:00:00,TS,,18.3,-71.1,40,1005
AL082023,Franklin,2023-08-23 18:00:00,TS,,19.4,-70.8,35,1004
AL082023,Franklin,2023-08-24 00:00:00,TS,,20.6,-70.6,40,1005
AL082023,Franklin,2023-08-24 06:00:00,TS,,21.6,-70.5,45,1001
AL082023,Franklin,2023-08-24 12:00:00,TS,,22.0,-70.0,50,998
AL082023,Franklin,2023-08-24 18:00:00,TS,,22.2,-69.3,50,1000
AL082023,Franklin,2023-08-25 00:00:00,TS,,22.4,-68.5,50,1000
AL082023,Franklin,2023-08-25 06:00:00,TS,,22.2,-68.1,50,1000
AL082023,Franklin,2023-08-25 12:00:00,TS,,21.9,-67.9,45,1003
AL082023,Franklin,2023-08-25 18:00:00,TS,,21.8,-67.3,45,1003
AL082023,Franklin,2023-08-26 00:00:00,TS,,22.2,-66.5,50,1002
AL082023,Franklin,2023-08-26 06:00:00,TS,,22.6,-66.0,55,992
AL082023,Franklin,2023-08-26 12:00:00,HU,,23.2,-66.5,65,989
AL102023,Idalia,2023-08-26 12:00:00,TD,,20.8,-86.1,25,1006
AL082023,Franklin,2023-08-26 18:00:00,HU,,23.5,-67.3,70,982
AL102023,Idalia,2023-08-26 18:00:00,TD,,21.3,-86.2,25,1006
AL082023,Franklin,2023-08-27 00:00:00,HU,,23.9,-67.9,75,977
AL102023,Idalia,2023-08-27 00:00:00,TD,,21.1,-86.4,30,1004
AL082023,Franklin,2023-08-27 06:00:00,HU,,24.4,-68.5,75,973
AL102023,Idalia,2023-08-27 06:00:00,TD,L,20.5,-86.8,30,1002
AL082023,Franklin,2023-08-27 12:00:00,HU,,24.9,-69.1,80,970
AL102023,Idalia,2023-08-27 12:00:00,TS,,19.9,-86.3,35,999
AL082023,Franklin,2023-08-27 18:00:00,HU,,25.5,-69.7,80,967
AL102023,Idalia,2023-08-27 18:00:00,TS,,19.9,-85.8,40,996
AL082023,Franklin,2023-08-28 00:00:00,HU,,26.0,-70.3,85,964
AL102023,Idalia,2023-08-28 00:00:00,TS,,19.8,-85.4,45,992
AL082023,Franklin,2023-08-28 06:00:00,HU,,26.7,-70.6,100,951
AL102023,Idalia,2023-08-28 06:00:00,TS,,19.9,-85.2,55,989
AL082023,Franklin,2023-08-28 12:00:00,HU,,27.5,-70.9,125,937
AL102023,Idalia,2023-08-28 12:00:00,TS,,20.6,-85.2,55,989
AL082023,Franklin,2023-08-28 18:00:00,HU,,28.2,-71.1,125,931
AL102023,Idalia,2023-08-28 18:00:00,TS,,21.2,-85.2,60,986
AL082023,Franklin,2023-08-29 00:00:00,HU,,28.9,-71.1,130,926
AL102023,Idalia,2023-08-29 00:00:00,TS,,21.8,-85.1,60,984
AL112023,Jose,2023-08-29 00:00:00,TD,,27.7,-51.7,30,1014
AL082023,Franklin,2023-08-29 06:00:00,HU,,29.7,-71.0,120,935
AL102023,Idalia,2023-08-29 06:00:00,HU,,22.6,-85.0,65,981
AL112023,Jose,2023-08-29 06:00:00,TD,,27.7,-51.5,30,1013
AL082023,Franklin,2023-08-29 12:00:00,HU,,30.3,-70.7,115,941
AL102023,Idalia,2023-08-29 12:00:00,HU,,23.8,-84.8,70,978
AL112023,Jose,2023-08-29 12:00:00,TD,,27.9,-51.5,30,1012
AL082023,Franklin,2023-08-29 18:00:00,HU,,31.1,-70.2,110,947
AL102023,Idalia,2023-08-29 18:00:00,HU,,25.3,-84.8,80,973
AL112023,Jose,2023-08-29 18:00:00,TD,,28.0,-51.8,30,1012
AL082023,Franklin,2023-08-30 00:00:00,HU,,31.8,-69.5,100,953
AL102023,Idalia,2023-08-30 00:00:00,HU,,26.9,-84.7,90,965
AL112023,Jose,2023-08-30 00:00:00,TD,,28.0,-52.1,30,1011
AL082023,Franklin,2023-08-30 06:00:00,HU,,32.6,-68.7,95,956
AL102023,Idalia,2023-08-30 06:00:00,HU,,28.3,-84.5,105,945
AL112023,Jose,2023-08-30 06:00:00,TD,,28.1,-52.1,30,1010
AL102023,Idalia,2023-08-30 09:00:00,HU,I,29.1,-84.1,115,942
AL102023,Idalia,2023-08-30 11:45:00,HU,L,29.9,-83.6,100,950
AL082023,Franklin,2023-08-30 12:00:00,HU,,33.2,-67.8,95,958
AL102023,Idalia,2023-08-30 12:00:00,HU,,30.0,-83.5,100,954
AL112023,Jose,2023-08-30 12:00:00,TD,,28.1,-52.1,30,1010
AL082023,Franklin,2023-08-30 18:00:00,HU,,33.9,-66.7,90,960
AL102023,Idalia,2023-08-30 18:00:00,TS,,31.5,-82.5,60,981
AL112023,Jose,2023-08-30 18:00:00,TD,,28.2,-52.1,30,1010
AL082023,Franklin,2023-08-31 00:00:00,HU,,34.4,-65.2,90,961
AL102023,Idalia,2023-08-31 00:00:00,TS,,32.7,-80.9,50,985
AL112023,Jose,2023-08-31 00:00:00,TS,,28.3,-52.1,35,1009
AL082023,Franklin,2023-08-31 06:00:00,HU,,34.7,-63.9,85,963
AL102023,Idalia,2023-08-31 06:00:00,TS,,33.5,-78.9,50,990
AL112023,Jose,2023-08-31 06:00:00,TS,,28.6,-52.1,40,1006
AL082023,Franklin,2023-08-31 12:00:00,HU,,35.1,-62.6,85,964
AL112023,Jose,2023-08-31 12:00:00,TS,,29.3,-52.1,45,1004
AL062023,Gert,2023-08-31 18:00:00,TD,,28.6,-57.0,30,1007
AL082023,Franklin,2023-08-31 18:00:00,HU,,35.6,-61.1,80,969
AL112023,Jose,2023-08-31 18:00:00,TS,,30.4,-52.3,50,999
AL122023,Katia,2023-08-31 18:00:00,TD,,17.0,-27.0,30,1006
AL062023,Gert,2023-09-01 00:00:00,TD,,28.8,-56.4,30,1006
AL082023,Franklin,2023-09-01 00:00:00,HU,,36.4,-59.7,75,975
AL112023,Jose,2023-09-01 00:00:00,TS,,31.6,-52.5,55,996
AL122023,Katia,2023-09-01 00:00:00,TD,,17.7,-27.6,30,1006
AL062023,Gert,2023-09-01 06:00:00,TD,,28.8,-55.7,30,1006
AL082023,Franklin,2023-09-01 06:00:00,HU,,37.4,-58.2,70,978
AL112023,Jose,2023-09-01 06:00:00,TS,,32.9,-52.4,55,996
AL122023,Katia,2023-09-01 06:00:00,TD,,18.5,-27.9,30,1006
AL062023,Gert,2023-09-01 12:00:00,TD,,28.4,-55.2,30,1006
AL082023,Franklin,2023-09-01 12:00:00,HU,,38.2,-56.6,65,982
AL112023,Jose,2023-09-01 12:00:00,TS,,34.9,-51.4,50,997
AL122023,Katia,2023-09-01 12:00:00,TD,,19.3,-28.1,30,1006
AL062023,Gert,2023-09-01 18:00:00,TS,,27.9,-54.8,35,1005
AL112023,Jose,2023-09-01 18:00:00,TS,,37.4,-49.8,50,997
AL122023,Katia,2023-09-01 18:00:00,TD,,20.2,-28.3,30,1006
AL062023,Gert,2023-09-02 00:00:00,TS,,27.7,-54.6,35,1005
AL122023,Katia,2023-09-02 00:00:00,TS,,21.1,-28.5,35,1005
AL062023,Gert,2023-09-02 06:00:00,TS,,27.6,-54.4,40,1003
AL122023,Katia,2023-09-02 06:00:00,TS,,22.3,-28.8,40,1004
AL062023,Gert,2023-09-02 12:00:00,TS,,27.7,-54.1,45,999
AL122023,Katia,2023-09-02 12:00:00,TS,,23.5,-29.4,45,1000
AL062023,Gert,2023-09-02 18:00:00,TS,,28.1,-53.8,45,999
AL122023,Katia,2023-09-02 18:00:00,TS,,24.5,-30.1,50,998
AL062023,Gert,2023-09-03 00:00:00,TS,,28.6,-53.5,50,998
AL122023,Katia,2023-09-03 00:00:00,TS,,25.3,-30.9,45,1000
AL062023,Gert,2023-09-03 06:00:00,TS,,29.3,-53.0,50,998
AL122023,Katia,2023-09-03 06:00:00,TS,,26.0,-31.5,40,1002
AL062023,Gert,2023-09-03 12:00:00,TS,,30.4,-52.4,50,998
AL122023,Katia,2023-09-03 12:00:00,TS,,26.5,-32.0,35,1006
AL062023,Gert,2023-09-03 18:00:00,TS,,31.9,-51.6,45,999
AL122023,Katia,2023-09-03 18:00:00,TS,,26.9,-32.7,35,1006
AL062023,Gert,2023-09-04 00:00:00,TS,,33.9,-50.9,45,1000
AL122023,Katia,2023-09-04 00:00:00,TD,,27.1,-33.3,30,1007
AL062023,Gert,2023-09-04 06:00:00,TS,,36.5,-50.7,45,1000
AL132023,Lee,2023-09-05 12:00:00,TD,,12.2,-39.6,30,1008
AL132023,Lee,2023-09-05 18:00:00,TS,,12.9,-41.1,35,1006
AL132023,Lee,2023-09-06 00:00:00,TS,,13.2,-42.5,45,1003
AL132023,Lee,2023-09-06 06:00:00,TS,,13.5,-43.9,55,997
AL132023,Lee,2023-09-06 12:00:00,TS,,14.0,-45.0,60,994
AL132023,Lee,2023-09-06 18:00:00,HU,,14.6,-46.1,65,991
AL132023,Lee,2023-09-07 00:00:00,HU,,15.1,-47.1,70,989
AL132023,Lee,2023-09-07 06:00:00,HU,,15.6,-48.2,75,986
AL132023,Lee,2023-09-07 12:00:00,HU,,16.1,-49.4,85,980
AL142023,Margot,2023-09-07 12:00:00,TD,,15.5,-26.0,30,1006
AL132023,Lee,2023-09-07 18:00:00,HU,,16.6,-50.7,105,961
AL142023,Margot,2023-09-07 18:00:00,TS,,16.0,-27.3,35,1005
AL132023,Lee,2023-09-08 00:00:00,HU,,17.0,-51.8,135,933
AL142023,Margot,2023-09-08 00:00:00,TS,,16.5,-28.6,35,1005
AL132023,Lee,2023-09-08 06:00:00,HU,,17.5,-53.0,145,926
AL142023,Margot,2023-09-08 06:00:00,TS,,17.1,-30.1,35,1005
AL132023,Lee,2023-09-08 12:00:00,HU,,17.9,-54.1,135,940
AL142023,Margot,2023-09-08 12:00:00,TS,,17.8,-31.8,35,1005
AL132023,Lee,2023-09-08 18:00:00,HU,,18.5,-55.1,125,941
AL142023,Margot,2023-09-08 18:00:00,TS,,18.5,-33.6,35,1005
AL132023,Lee,2023-09-09 00:00:00,HU,,19.0,-56.0,105,958
AL142023,Margot,2023-09-09 00:00:00,TS,,19.1,-35.1,35,1005
AL132023,Lee,2023-09-09 06:00:00,HU,,19.5,-57.0,100,963
AL142023,Margot,2023-09-09 06:00:00,TS,,19.7,-36.4,40,1004
AL132023,Lee,2023-09-09 12:00:00,HU,,20.0,-57.9,100,954
AL142023,Margot,2023-09-09 12:00:00,TS,,20.2,-37.5,40,1004
AL132023,Lee,2023-09-09 18:00:00,HU,,20.4,-58.8,95,958
AL142023,Margot,2023-09-09 18:00:00,TS,,20.7,-38.3,40,1004
AL132023,Lee,2023-09-10 00:00:00,HU,,20.8,-59.5,85,960
AL142023,Margot,2023-09-10 00:00:00,TS,,21.2,-38.9,45,1003
AL132023,Lee,2023-09-10 06:00:00,HU,,21.2,-60.2,90,960
AL142023,Margot,2023-09-10 06:00:00,TS,,21.8,-39.4,45,1002
AL132023,Lee,2023-09-10 12:00:00,HU,,21.5,-60.8,95,956
AL142023,Margot,2023-09-10 12:00:00,TS,,22.5,-39.8,45,1000
AL132023,Lee,2023-09-10 18:00:00,HU,,21.9,-61.4,105,954
AL142023,Margot,2023-09-10 18:00:00,TS,,23.3,-40.0,50,998
AL132023,Lee,2023-09-11 00:00:00,HU,,22.3,-61.9,105,950
AL142023,Margot,2023-09-11 00:00:00,TS,,24.0,-40.0,55,996
AL132023,Lee,2023-09-11 06:00:00,HU,,22.8,-62.5,105,950
AL142023,Margot,2023-09-11 06:00:00,TS,,24.7,-40.0,55,993
AL132023,Lee,2023-09-11 12:00:00,HU,,23.2,-63.2,105,948
AL142023,Margot,2023-09-11 12:00:00,TS,,25.5,-40.0,60,990
AL132023,Lee,2023-09-11 18:00:00,HU,,23.5,-63.9,100,948
AL142023,Margot,2023-09-11 18:00:00,HU,,26.4,-39.9,65,986
AL132023,Lee,2023-09-12 00:00:00,HU,,23.7,-64.5,100,948
AL142023,Margot,2023-09-12 00:00:00,HU,,27.5,-39.6,70,981
AL132023,Lee,2023-09-12 06:00:00,HU,,23.9,-65.1,100,948
AL142023,Margot,2023-09-12 06:00:00,HU,,28.6,-39.4,75,977
AL132023,Lee,2023-09-12 12:00:00,HU,,24.1,-65.7,100,948
AL142023,Margot,2023-09-12 12:00:00,HU,,29.8,-39.3,75,974
AL132023,Lee,2023-09-12 18:00:00,HU,,24.5,-66.2,100,946
AL142023,Margot,2023-09-12 18:00:00,HU,,31.0,-39.4,75,972
AL132023,Lee,2023-09-13 00:00:00,HU,,24.9,-66.6,100,946
AL142023,Margot,2023-09-13 00:00:00,HU,,32.1,-39.6,75,970
AL132023,Lee,2023-09-13 06:00:00,HU,,25.3,-66.9,100,948
AL142023,Margot,2023-09-13 06:00:00,HU,,33.0,-39.9,80,969
AL132023,Lee,2023-09-13 12:00:00,HU,,26.0,-67.2,95,950
AL142023,Margot,2023-09-13 12:00:00,HU,,33.7,-40.3,80,969
AL132023,Lee,2023-09-13 18:00:00,HU,,26.8,-67.6,90,951
AL142023,Margot,2023-09-13 18:00:00,HU,,34.4,-40.6,75,970
AL132023,Lee,2023-09-14 00:00:00,HU,,27.6,-67.8,90,951
AL142023,Margot,2023-09-14 00:00:00,HU,,35.1,-40.7,75,972
AL132023,Lee,2023-09-14 06:00:00,HU,,28.5,-68.0,85,953
AL142023,Margot,2023-09-14 06:00:00,HU,,35.8,-40.5,70,974
AL132023,Lee,2023-09-14 12:00:00,HU,,29.8,-68.2,80,955
AL142023,Margot,2023-09-14 12:00:00,HU,,36.3,-40.1,70,976
AL132023,Lee,2023-09-14 18:00:00,HU,,31.1,-68.3,75,955
AL142023,Margot,2023-09-14 18:00:00,HU,,36.6,-39.6,70,978
AL132023,Lee,2023-09-15 00:00:00,HU,,32.1,-67.8,75,955
AL142023,Margot,2023-09-15 00:00:00,HU,,36.7,-39.1,65,980
AL132023,Lee,2023-09-15 06:00:00,HU,,33.6,-67.6,75,957
AL142023,Margot,2023-09-15 06:00:00,TS,,36.7,-38.6,60,982
AL152023,Nigel,2023-09-15 06:00:00,TD,,13.6,-42.2,30,1007
AL132023,Lee,2023-09-15 12:00:00,HU,,35.1,-67.1,75,962
AL142023,Margot,2023-09-15 12:00:00,TS,,36.5,-38.1,55,984
AL152023,Nigel,2023-09-15 12:00:00,TD,,14.3,-43.2,30,1007
AL132023,Lee,2023-09-15 18:00:00,HU,,37.1,-66.7,75,962
AL142023,Margot,2023-09-15 18:00:00,TS,,36.1,-37.8,55,986
AL152023,Nigel,2023-09-15 18:00:00,TD,,15.2,-44.0,30,1007
AL132023,Lee,2023-09-16 00:00:00,HU,,38.7,-65.9,75,963
AL142023,Margot,2023-09-16 00:00:00,TS,,35.7,-37.8,55,988
AL152023,Nigel,2023-09-16 00:00:00,TD,,16.1,-44.8,30,1007
AL142023,Margot,2023-09-16 06:00:00,TS,,35.2,-38.0,55,990
AL152023,Nigel,2023-09-16 06:00:00,TD,,17.4,-45.4,30,1007
AL142023,Margot,2023-09-16 12:00:00,TS,,34.7,-38.5,50,993
AL152023,Nigel,2023-09-16 12:00:00,TD,,18.7,-46.0,30,1006
AL142023,Margot,2023-09-16 18:00:00,TS,,34.3,-39.2,45,996
AL152023,Nigel,2023-09-16 18:00:00,TD,,20.1,-46.7,30,1006
AL152023,Nigel,2023-09-17 00:00:00,TS,,21.4,-47.6,35,1005
AL152023,Nigel,2023-09-17 06:00:00,TS,,22.5,-48.3,45,1001
AL152023,Nigel,2023-09-17 12:00:00,TS,,23.5,-48.8,50,997
AL152023,Nigel,2023-09-17 18:00:00,TS,,24.5,-49.4,55,994
AL152023,Nigel,2023-09-18 00:00:00,TS,,25.3,-50.0,60,992
AL152023,Nigel,2023-09-18 06:00:00,HU,,26.0,-50.6,65,987
AL152023,Nigel,2023-09-18 12:00:00,HU,,26.8,-51.1,65,987
AL152023,Nigel,2023-09-18 18:00:00,HU,,27.5,-51.7,70,982
AL152023,Nigel,2023-09-19 00:00:00,HU,,28.2,-52.4,75,979
